v2 LocusID,v1 LocusID,Uniprot Acc N°,EMBL
Ec-04_003330,Esi_0080_0085,D7G7C4,CBJ27675.1
Ec-04_003320,Esi_0080_0089,D7G7C5,CBJ27676.1
Ec-04_003310,Esi_0080_0091,D7G7C6,CBJ27677.1
Ec-04_003300,Esi_0080_0094,D7G7C7,CBJ27678.1
Ec-04_003290,Esi_0080_0095,D7G7C8,CBJ27679.1
Ec-04_003270,Esi_0080_0098,D7G7C9,CBJ27680.1
,Esi_0080_0099,D7G7D0,CBJ27681.1
Ec-04_003260,Esi_0080_0100,D7G7D1,CBJ27682.1
Ec-04_003250,Esi_0080_0101,D7G7D2,CBJ27683.1
Ec-04_003240,Esi_0080_0103,D7G7D3,CBJ27684.1
Ec-04_003230,Esi_0080_0105,D7G7D4,CBJ27685.1
Ec-04_003220,Esi_0080_0106,D7G7D5,CBJ27686.1
,Esi_0080_0108,D7G7D6,CBJ27687.1
Ec-04_003210,Esi_0080_0109,D7G7D7,CBJ27688.1
Ec-04_003200,Esi_0080_0111,D7G7D8,CBJ27689.1
Ec-04_003190,Esi_0080_0114,D7G7D9,CBJ27690.1
Ec-04_003180,Esi_0080_0115,D7G7E0,CBJ27691.1
Ec-04_003170,Esi_0080_0116,D7G7E1,CBJ27692.1
Ec-04_003340,Esi_0080_0123,,
Ec-04_003280,Esi_0080_0124,,
Ec-04_003670,Esi_0080_0126,,
Ec-04_003660,Esi_0080_0127,,
Ec-04_003780,Esi_0080_0128,,
Ec-04_003510,Esi_0080_0129,,
Ec-04_003500,Esi_0080_0130,,
Ec-04_003760,Esi_0080_0131,,
Ec-04_003380,Esi_0080_0132,,
Ec-04_003740,Esi_0080_0133,,
Ec-12_005320,Esi_0081_0001,D8LT57,CBN77928.1
Ec-12_005330,Esi_0081_0003,D8LT58,CBN77929.1
Ec-12_005340,Esi_0081_0004,D8LT59,CBN77930.1
Ec-12_005360,Esi_0081_0005,D8LT60,CBN77931.1
Ec-12_005370,Esi_0081_0006,D8LT61,CBN77932.1
Ec-12_005380,Esi_0081_0007,D8LT62,CBN77933.1
Ec-12_005390,Esi_0081_0009,D8LT63,CBN77934.1
Ec-12_005410,Esi_0081_0011,D8LT64,CBN77935.1
Ec-12_005420,Esi_0081_0013,D8LT65,CBN77936.1
Ec-12_005450,Esi_0081_0015,D8LT66,CBN77937.1
Ec-12_005460,Esi_0081_0017,D8LT67,CBN77938.1
Ec-12_005470,Esi_0081_0018,D8LT68,CBN77939.1
Ec-12_005480,Esi_0081_0019,D8LT69,CBN77940.1
Ec-12_005490,Esi_0081_0020,D8LT70,CBN77941.1
Ec-12_005500,Esi_0081_0021,D8LT71,CBN77942.1
Ec-12_005510,Esi_0081_0022,D8LT72,CBN77943.1
Ec-12_005520,Esi_0081_0023,D8LT73,CBN77944.1
Ec-12_005530,Esi_0081_0024,D8LT74,CBN77945.1
Ec-12_005540,Esi_0081_0025,D8LT75,CBN77946.1
Ec-12_005550,Esi_0081_0026,D8LT76,CBN77947.1
Ec-12_005560,Esi_0081_0028,D8LT77,CBN77948.1
,Esi_0081_0029,D8LT78,CBN77949.1
Ec-12_005570,Esi_0081_0031,D8LT79,CBN77950.1
Ec-12_005580,Esi_0081_0032,D8LT80,CBN77951.1
Ec-12_005590,Esi_0081_0033,D8LT81,CBN77952.1
Ec-12_005600,Esi_0081_0035,D8LT82,CBN77953.1
Ec-12_005610,Esi_0081_0037,D8LT83,CBN77954.1
Ec-12_005620,Esi_0081_0039,D8LT84,CBN77955.1
Ec-12_005630,Esi_0081_0041,D8LT85,CBN77956.1
,Esi_0081_0042,D8LT86,CBN77957.1
,Esi_0081_0043,D8LT87,CBN77958.1
Ec-12_005640,Esi_0081_0044,D8LT88,CBN77959.1
,Esi_0081_0046,D8LT89,CBN77960.1
,Esi_0081_0047,D8LT90,CBN77961.1
Ec-12_005650,Esi_0081_0048,D8LT91,CBN77962.1
Ec-12_005670,Esi_0081_0049,D8LT92,CBN77963.1
Ec-12_005680,Esi_0081_0051,D8LT93,CBN77964.1
Ec-12_005690,Esi_0081_0053,D8LT94,CBN77965.1
Ec-12_005710,Esi_0081_0054,D8LT95,CBN77966.1
Ec-12_005720,Esi_0081_0055,D8LT96,CBN77967.1
Ec-12_005730,Esi_0081_0057,D8LT97,CBN77968.1
Ec-12_005750,Esi_0081_0058,D8LT98,CBN77969.1
Ec-12_005760,Esi_0081_0063,D8LT99,CBN77970.1
Ec-12_005780,Esi_0081_0065,D8LTA0,CBN77971.1
Ec-12_005790,Esi_0081_0068,D8LTA1,CBN77972.1
Ec-12_005800,Esi_0081_0070,D8LTA2,CBN77973.1
Ec-12_005810,Esi_0081_0072,D8LTA3,CBN77974.1
Ec-12_005820,Esi_0081_0073,D8LTA4,CBN77975.1
Ec-12_005830,Esi_0081_0074,D8LTA5,CBN77976.1
Ec-12_005840,Esi_0081_0075,D8LTA6,CBN77977.2
Ec-12_005850,Esi_0081_0076,D8LTA7,CBN77978.1
Ec-12_005860,Esi_0081_0077,D8LTA8,CBN77979.1
Ec-12_005870,Esi_0081_0080,D8LTA9,CBN77980.1
Ec-12_005880,Esi_0081_0081,D8LTB0,CBN77981.1
Ec-12_005890,Esi_0081_0083,D8LTB1,CBN77982.1
Ec-12_005900,Esi_0081_0084,D8LTB2,CBN77983.1
Ec-12_005910,Esi_0081_0086,D8LTB3,CBN77984.1
Ec-12_005920,Esi_0081_0089,D8LTB4,CBN77985.1
Ec-12_005940,Esi_0081_0090,D8LTB5,CBN77986.1
Ec-12_005950,Esi_0081_0091,D8LTB6,CBN77987.1
Ec-12_005970,Esi_0081_0093,D8LTB7,CBN77988.1
Ec-12_005980,Esi_0081_0094,D8LTB8,CBN77989.1
Ec-12_005990,Esi_0081_0095,D8LTB9,CBN77990.1
Ec-12_006000,Esi_0081_0097,D8LTC0,CBN77991.1
Ec-12_006010,Esi_0081_0099,D8LTC1,CBN77992.1
Ec-12_006020,Esi_0081_0100,D8LTC2,CBN77993.1
Ec-12_006030,Esi_0081_0101,D8LTC3,CBN77994.1
Ec-12_006040,Esi_0081_0102,D8LTC4,CBN77995.1
Ec-12_006050,Esi_0081_0103,D8LTC5,CBN77996.1
Ec-12_006060,Esi_0081_0104,D8LTC6,CBN77997.1
Ec-12_006070,Esi_0081_0106,D8LTC7,CBN77998.1
Ec-12_006080,Esi_0081_0107,D8LTC8,CBN77999.1
Ec-12_006090,Esi_0081_0108,D8LTC9,CBN78000.1
Ec-12_006100,Esi_0081_0109,D8LTD0,CBN78001.1
Ec-12_006110,Esi_0081_0110,D8LTD1,CBN78002.1
Ec-12_005440,Esi_0081_0120,,
Ec-12_005930,Esi_0081_0121,,
Ec-12_005350,Esi_0081_0125,,
Ec-12_005430,Esi_0081_0126,,
Ec-12_005660,Esi_0081_0127,,
Ec-12_005700,Esi_0081_0128,,
Ec-12_005740,Esi_0081_0129,,
Ec-12_005770,Esi_0081_0130,,
Ec-12_005960,Esi_0081_0131,,
Ec-12_005400,Esi_0081_0132,,
Ec-02_005500,Esi_0082_0004,D8LTG2,CBN78003.1
Ec-02_005510,Esi_0082_0007,D8LTG3,CBN78004.1
Ec-02_005520,Esi_0082_0009,D8LTG4,CBN78005.1
Ec-02_005530,Esi_0082_0011,D8LTG5,CBN78006.1
Ec-02_005540,Esi_0082_0012,D8LTG6,CBN78007.1
Ec-02_005560,Esi_0082_0014,D8LTG7,CBN78008.1
Ec-02_005570,Esi_0082_0016,D8LTG8,CBN78009.1
Ec-02_005580,Esi_0082_0017,D8LTG9,CBN78010.1
Ec-02_005590,Esi_0082_0018,D8LTH0,CBN78011.1
Ec-02_005600,Esi_0082_0019,D8LTH1,CBN78012.1
Ec-02_005610,Esi_0082_0020,D8LTH2,CBN78013.1
Ec-02_005620,Esi_0082_0021,D8LTH3,CBN78014.1
Ec-02_005630,Esi_0082_0022,D8LTH4,CBN78015.1
Ec-02_005640,Esi_0082_0023,D8LTH5,CBN78016.1
Ec-02_005650,Esi_0082_0025,D8LTH6,CBN78017.1
Ec-02_005660,Esi_0082_0026,D8LTH7,CBN78018.1
Ec-02_005670,Esi_0082_0027,D8LTH8,CBN78019.1
,Esi_0082_0028,D8LTH9,CBN78020.1
Ec-02_005690,Esi_0082_0029,D8LTI0,CBN78021.1
Ec-02_005700,Esi_0082_0031,D8LTI1,CBN78022.1
Ec-02_005710,Esi_0082_0032,D8LTI2,CBN78023.1
Ec-02_005720,Esi_0082_0033,D8LTI3,CBN78024.1
Ec-02_005730,Esi_0082_0034,D8LTI4,CBN78025.1
Ec-02_005740,Esi_0082_0041,D8LTI5,CBN78026.1
Ec-02_005750,Esi_0082_0042,D8LTI6,CBN78027.1
Ec-02_005770,Esi_0082_0049,D8LTI7,CBN78028.1
Ec-02_005780,Esi_0082_0050,D8LTI8,CBN78029.1
Ec-02_005790,Esi_0082_0051,D8LTI9,CBN78030.1
Ec-02_005800,Esi_0082_0052,D8LTJ0,CBN78031.1
Ec-02_005810,Esi_0082_0053,D8LTJ1,CBN78032.1
Ec-02_005820,Esi_0082_0054,D8LTJ2,CBN78033.1
,Esi_0082_0056,D8LTJ3,CBN78034.1
Ec-02_005830,Esi_0082_0057,D8LTJ4,CBN78035.1
Ec-02_005840,Esi_0082_0058,D8LTJ5,CBN78036.1
Ec-02_005850,Esi_0082_0060,D8LTJ6,CBN78037.1
Ec-02_005860,Esi_0082_0063,D8LTJ7,CBN78038.1
Ec-02_005870,Esi_0082_0066,D8LTJ8,CBN78039.1
Ec-02_005880,Esi_0082_0067,D8LTJ9,CBN78040.1
Ec-02_005890,Esi_0082_0069,D8LTK0,CBN78041.1
Ec-02_005900,Esi_0082_0070,D8LTD2,CBN78042.1
Ec-02_005910,Esi_0082_0071,D8LTD3,CBN78043.1
,Esi_0082_0072,D8LTD4,CBN78044.1
Ec-02_005930,Esi_0082_0074,D8LTD5,CBN78045.1
Ec-02_005950,Esi_0082_0075,D8LTD6,CBN78046.2
Ec-02_005960,Esi_0082_0076,D8LTD7,CBN78047.1
Ec-02_005970,Esi_0082_0077,D8LTD8,CBN78048.1
Ec-02_005980,Esi_0082_0079,D8LTD9,CBN78049.1
Ec-02_005990,Esi_0082_0080,D8LTE0,CBN78050.1
Ec-02_006000,Esi_0082_0081,D8LTE1,CBN78051.1
,Esi_0082_0082,D8LTE2,CBN78052.1
Ec-02_006010,Esi_0082_0083,D8LTE3,CBN78053.1
Ec-02_006020,Esi_0082_0084,D8LTE4,CBN78054.1
Ec-02_006030,Esi_0082_0085,D8LTE5,CBN78055.1
Ec-02_006060,Esi_0082_0087,D8LTE6,CBN78056.1
Ec-02_006070,Esi_0082_0088,D8LTE7,CBN78057.1
Ec-02_006080,Esi_0082_0089,D8LTE8,CBN78058.1
Ec-02_006090,Esi_0082_0090,D8LTE9,CBN78059.1
Ec-02_006100,Esi_0082_0091,D8LTF0,CBN78060.1
Ec-02_006110,Esi_0082_0099,D8LTF1,CBN78061.1
Ec-02_006130,Esi_0082_0100,D8LTF2,CBN78062.1
Ec-02_006130,Esi_0082_0101,D8LTF3,CBN78063.1
Ec-02_006140,Esi_0082_0105,D8LTF4,CBN78064.1
Ec-02_006150,Esi_0082_0106,D8LTF5,CBN78065.1
Ec-02_006160,Esi_0082_0107,D8LTF6,CBN78066.1
Ec-02_006170,Esi_0082_0108,D8LTF7,CBN78067.1
Ec-02_006180,Esi_0082_0109,D8LTF8,CBN78068.1
Ec-02_006190,Esi_0082_0112,D8LTF9,CBN78069.1
Ec-02_006210,Esi_0082_0114,D8LTG0,CBN78070.1
Ec-02_006230,Esi_0082_0115,D8LTG1,CBN78071.1
Ec-02_006050,Esi_0082_0131,,
Ec-02_005940,Esi_0082_0134,,
Ec-02_005550,Esi_0082_0135,,
Ec-02_006200,Esi_0082_0136,,
Ec-02_006220,Esi_0082_0137,,
Ec-02_005680,Esi_0082_0138,,
Ec-02_005760,Esi_0082_0139,,
Ec-02_005920,Esi_0082_0140,,
Ec-02_006040,Esi_0082_0141,,
Ec-02_006120,Esi_0082_0142,,
Ec-02_006240,Esi_0082_0143,,
Ec-02_000010,Esi_0083_0001,D7G7F1,CBJ27693.1
Ec-02_000020,Esi_0083_0009,D7G7F2,CBJ27694.1
Ec-02_000030,Esi_0083_0012,D7G7F3,CBJ27695.1
Ec-02_000050,Esi_0083_0015,D7G7F4,CBJ27696.1
Ec-02_000060,Esi_0083_0018,D7G7F5,CBJ27697.1
Ec-02_000070,Esi_0083_0019,D7G7F6,CBJ27698.1
Ec-02_000090,Esi_0083_0021,D7G7F7,CBJ27699.1
Ec-02_000100,Esi_0083_0022,D7G7F8,CBJ27700.1
Ec-02_000110,Esi_0083_0023,D7G7F9,CBJ27701.1
Ec-02_000120,Esi_0083_0024,D7G7G0,CBJ27702.1
Ec-02_000130,Esi_0083_0025,D7G7G1,CBJ27703.1
Ec-02_000140,Esi_0083_0026,D7G7G2,CBJ27704.1
Ec-02_000150,Esi_0083_0030,D7G7G3,CBJ27705.1
Ec-02_000160,Esi_0083_0031,D7G7G4,CBJ27706.1
Ec-02_000170,Esi_0083_0032,D7G7G5,CBJ27707.1
Ec-02_000180,Esi_0083_0033,D7G7G6,CBJ27708.1
Ec-02_000190,Esi_0083_0034,D7G7G7,CBJ27709.1
Ec-02_000210,Esi_0083_0037,D7G7G8,CBJ27710.1
Ec-02_000230,Esi_0083_0040,D7G7G9,CBJ27711.1
Ec-02_000240,Esi_0083_0041,D7G7H0,CBJ27712.1
Ec-02_000250,Esi_0083_0042,D7G7H1,CBJ27713.1
Ec-02_000260,Esi_0083_0044,D7G7H2,CBJ27714.1
Ec-02_000270,Esi_0083_0046,D7G7H3,CBJ27715.1
Ec-02_000280,Esi_0083_0048,D7G7H4,CBJ27716.1
Ec-02_000290,Esi_0083_0049,D7G7H5,CBJ27717.1
Ec-02_000300,Esi_0083_0050,D7G7H6,CBJ27718.1
Ec-02_000320,Esi_0083_0051,D7G7H7,CBJ27719.1
Ec-02_000340,Esi_0083_0052,D7G7H8,CBJ27720.1
Ec-02_000350,Esi_0083_0053,D7G7H9,CBJ27721.1
Ec-02_000360,Esi_0083_0058,D7G7I0,CBJ27722.1
Ec-02_000370,Esi_0083_0060,D7G7I1,CBJ27723.1
Ec-02_000380,Esi_0083_0064,D7G7I2,CBJ27724.1
Ec-02_000390,Esi_0083_0066,D7G7I3,CBJ27725.1
Ec-02_000410,Esi_0083_0067,D7G7I4,CBJ27726.1
Ec-02_000420,Esi_0083_0069,D7G7I5,CBJ27727.1
Ec-02_000430,Esi_0083_0070,D7G7I6,CBJ27728.1
Ec-02_000440,Esi_0083_0071,D7G7I7,CBJ27729.1
Ec-02_000450,Esi_0083_0072,D7G7I8,CBJ27730.1
Ec-02_000460,Esi_0083_0073,D7G7I9,CBJ27731.1
Ec-02_000470,Esi_0083_0078,D7G7J0,CBJ27732.1
Ec-02_000480,Esi_0083_0090,D7G7J1,CBJ27733.1
Ec-02_000510,Esi_0083_0098,D7G7J2,CBJ27734.1
Ec-02_000530,Esi_0083_0101,D7G7J3,CBJ27735.1
Ec-02_000400,Esi_0083_0113,,
Ec-02_000310,Esi_0083_0115,,
Ec-02_000520,Esi_0083_0116,,
Ec-02_000080,Esi_0083_0117,,
Ec-02_000200,Esi_0083_0118,,
Ec-02_000220,Esi_0083_0119,,
Ec-02_000330,Esi_0083_0120,,
Ec-02_000490,Esi_0083_0121,,
Ec-02_000500,Esi_0083_0122,,
Ec-02_000040,Esi_0083_0123,,
Ec-22_002160,Esi_0084_0006,D7G7J7,CBJ27736.1
Ec-22_002150,Esi_0084_0012,D7G7J8,CBJ27737.1
Ec-22_002130,Esi_0084_0014,D7G7J9,CBJ27738.1
Ec-22_002110,Esi_0084_0023,D7G7K0,CBJ27739.1
,Esi_0084_0026,D7G7K1,CBJ27740.1
Ec-22_002100,Esi_0084_0029,D7G7K2,CBJ27741.1
Ec-22_002090,Esi_0084_0030,D7G7K3,CBJ27742.1
Ec-22_002080,Esi_0084_0032,D7G7K4,CBJ27743.1
Ec-22_002070,Esi_0084_0035,D7G7K5,CBJ27744.1
Ec-22_002060,Esi_0084_0036,D7G7K6,CBJ27745.1
Ec-22_002050,Esi_0084_0037,D7G7K7,CBJ27746.1
Ec-22_002020,Esi_0084_0038,D7G7K8,CBJ27747.1
Ec-22_002000,Esi_0084_0039,D7G7K9,CBJ27748.1
Ec-22_001980,Esi_0084_0041,D7G7L0,CBJ27749.1
Ec-22_001970,Esi_0084_0043,D7G7L1,CBJ27750.1
Ec-22_001960,Esi_0084_0044,D7G7L2,CBJ27751.1
Ec-22_001950,Esi_0084_0045,D7G7L3,CBJ27752.1
Ec-22_001940,Esi_0084_0046,D7G7L4,CBJ27753.1
Ec-22_001920,Esi_0084_0048,D7G7L5,CBJ27754.1
Ec-22_001910,Esi_0084_0050,D7G7L6,CBJ27755.1
Ec-22_001900,Esi_0084_0051,D7G7L7,CBJ27756.1
Ec-22_001890,Esi_0084_0052,D7G7L8,CBJ27757.1
Ec-22_001880,Esi_0084_0054,D7G7L9,CBJ27758.1
Ec-22_001870,Esi_0084_0058,D7G7M0,CBJ27759.1
Ec-22_001860,Esi_0084_0059,D7G7M1,CBJ27760.1
Ec-22_001850,Esi_0084_0061,D7G7M2,CBJ27761.1
Ec-22_001840,Esi_0084_0062,D7G7M3,CBJ27762.1
Ec-22_001810,Esi_0084_0063,D7G7M4,CBJ27763.1
Ec-22_001800,Esi_0084_0065,D7G7M5,CBJ27764.1
Ec-22_001790,Esi_0084_0069,D7G7M6,CBJ27765.1
Ec-22_001780,Esi_0084_0071,D7G7M7,CBJ27766.1
Ec-22_001770,Esi_0084_0073,D7G7M8,CBJ27767.1
Ec-22_001760,Esi_0084_0075,D7G7M9,CBJ27768.1
Ec-22_001750,Esi_0084_0076,D7G7N0,CBJ27769.1
Ec-22_001740,Esi_0084_0079,D7G7N1,CBJ27770.1
Ec-22_001730,Esi_0084_0080,D7G7N2,CBJ27771.1
Ec-22_001710,Esi_0084_0082,D7G7N3,CBJ27772.1
Ec-22_001680,Esi_0084_0084,D7G7N4,CBJ27773.1
Ec-22_001660,Esi_0084_0085,D7G7N5,CBJ27774.1
Ec-22_001650,Esi_0084_0091,D7G7N6,CBJ27775.1
Ec-22_001640,Esi_0084_0092,D7G7N7,CBJ27776.1
Ec-22_001630,Esi_0084_0095,D7G7N8,CBJ27777.1
Ec-22_001610,Esi_0084_0098,D7G7N9,CBJ27778.1
Ec-22_001590,Esi_0084_0099,D7G7P0,CBJ27779.1
Ec-22_002040,Esi_0084_0109,,
Ec-22_002010,Esi_0084_0110,,
Ec-22_002120,Esi_0084_0112,,
Ec-22_001820,Esi_0084_0113,,
Ec-22_002140,Esi_0084_0114,,
Ec-22_002180,Esi_0084_0115,,
Ec-22_002030,Esi_0084_0116,,
Ec-22_001990,Esi_0084_0117,,
Ec-22_002170,Esi_0084_0118,,
Ec-22_001930,Esi_0084_0119,,
Ec-22_001830,Esi_0084_0120,,
Ec-22_001720,Esi_0084_0121,,
Ec-22_001700,Esi_0084_0122,,
Ec-22_001690,Esi_0084_0123,,
Ec-22_001670,Esi_0084_0124,,
Ec-22_001620,Esi_0084_0125,,
Ec-22_001600,Esi_0084_0126,,
Ec-06_000830,Esi_0085_0005,D7G7P9,CBJ27780.1
Ec-06_000810,Esi_0085_0008,D7G7Q0,CBJ27781.1
Ec-06_000800,Esi_0085_0009,D7G7Q1,CBJ27782.1
Ec-06_000790,Esi_0085_0010,D7G7Q2,CBJ27783.1
Ec-06_000780,Esi_0085_0011,D7G7Q3,CBJ27784.1
Ec-06_000770,Esi_0085_0012,D7G7Q4,CBJ27785.1
Ec-06_000760,Esi_0085_0013,D7G7Q5,CBJ27786.1
Ec-06_000750,Esi_0085_0016,D7G7Q6,CBJ27787.1
Ec-06_000730,Esi_0085_0018,D7G7Q7,CBJ27788.1
Ec-06_000720,Esi_0085_0019,D7G7Q8,CBJ27789.1
Ec-06_000710,Esi_0085_0021,D7G7Q9,CBJ27790.1
Ec-06_000700,Esi_0085_0022,D7G7R0,CBJ27791.1
Ec-06_000690,Esi_0085_0023,D7G7R1,CBJ27792.1
Ec-06_000670,Esi_0085_0024,D7G7R2,CBJ27793.1
Ec-06_000660,Esi_0085_0026,D7G7R3,CBJ27794.1
Ec-06_000650,Esi_0085_0028,D7G7R4,CBJ27795.1
Ec-06_000640,Esi_0085_0029,D7G7R5,CBJ27796.1
Ec-06_000630,Esi_0085_0033,D7G7R6,CBJ27797.1
Ec-06_000620,Esi_0085_0035,D7G7R7,CBJ27798.1
Ec-06_000610,Esi_0085_0036,D7G7R8,CBJ27799.1
Ec-06_000600,Esi_0085_0041,D7G7R9,CBJ27800.1
Ec-06_000580,Esi_0085_0043,D7G7S0,CBJ27801.1
Ec-06_000570,Esi_0085_0048,D7G7S1,CBJ27802.1
Ec-06_000550,Esi_0085_0049,D7G7S2,CBJ27803.1
Ec-06_000490,Esi_0085_0056,D7G7S3,CBJ27804.1
Ec-06_000480,Esi_0085_0057,D7G7S4,CBJ27805.1
Ec-06_000470,Esi_0085_0058,D7G7S5,CBJ27806.1
Ec-06_000460,Esi_0085_0060,D7G7S6,CBJ27807.1
Ec-06_000450,Esi_0085_0062,D7G7S7,CBJ27808.1
Ec-06_000440,Esi_0085_0063,D7G7S8,CBJ27809.1
Ec-06_000430,Esi_0085_0064,D7G7S9,CBJ27810.1
Ec-06_000420,Esi_0085_0069,D7G7T0,CBJ27811.1
Ec-06_000410,Esi_0085_0070,D7G7T1,CBJ27812.1
Ec-06_000390,Esi_0085_0071,D7G7T2,CBJ27813.1
Ec-06_000380,Esi_0085_0073,D7G7T3,CBJ27814.1
Ec-06_000370,Esi_0085_0074,D7G7T4,CBJ27815.1
Ec-06_000360,Esi_0085_0076,D7G7T5,CBJ27816.1
Ec-06_000350,Esi_0085_0079,D7G7T6,CBJ27817.1
Ec-06_000340,Esi_0085_0080,D7G7T7,CBJ27818.1
Ec-06_000330,Esi_0085_0082,D7G7T8,CBJ27819.1
Ec-06_000320,Esi_0085_0083,D7G7T9,CBJ27820.1
Ec-06_000310,Esi_0085_0084,D7G7U0,CBJ27821.1
Ec-06_000300,Esi_0085_0085,D7G7U1,CBJ27822.1
Ec-06_000290,Esi_0085_0086,D7G7U2,CBJ27823.1
,Esi_0085_0087,D7G7U3,CBJ27824.1
Ec-06_000280,Esi_0085_0088,D7G7U4,CBJ27825.1
Ec-06_000270,Esi_0085_0089,D7G7U5,CBJ27826.1
Ec-06_000260,Esi_0085_0093,D7G7U6,CBJ27827.1
Ec-06_000250,Esi_0085_0094,D7G7U7,CBJ27828.1
Ec-06_000240,Esi_0085_0095,D7G7U8,CBJ27829.1
Ec-06_000230,Esi_0085_0096,D7G7U9,CBJ27830.1
Ec-06_000220,Esi_0085_0097,D7G7V0,CBJ27831.1
Ec-06_000210,Esi_0085_0098,D7G7V1,CBJ27832.1
Ec-06_000200,Esi_0085_0099,D7G7V2,CBJ27833.1
Ec-06_000190,Esi_0085_0100,D7G7V3,CBJ27834.1
Ec-06_000180,Esi_0085_0101,D7G7V4,CBJ27835.1
Ec-06_000170,Esi_0085_0102,D7G7V5,CBJ27836.1
Ec-06_000160,Esi_0085_0103,D7G7V6,CBJ27837.1
Ec-06_000150,Esi_0085_0104,D7G7V7,CBJ27838.1
Ec-06_000140,Esi_0085_0105,D7G7V8,CBJ27839.1
Ec-06_000130,Esi_0085_0106,D7G7V9,CBJ27840.1
Ec-06_000120,Esi_0085_0108,D7G7W0,CBJ27841.1
Ec-06_000110,Esi_0085_0109,D7G7W1,CBJ27842.1
Ec-06_000100,Esi_0085_0110,D7G7W2,CBJ27843.1
Ec-06_000090,Esi_0085_0111,D7G7W3,CBJ27844.1
Ec-06_000080,Esi_0085_0112,D7G7W4,CBJ27845.1
Ec-06_000070,Esi_0085_0114,D7G7W5,CBJ27846.1
Ec-06_000060,Esi_0085_0115,D7G7W6,CBJ27847.1
Ec-06_000030,Esi_0085_0119,D7G7W7,CBJ27848.1
Ec-06_000020,Esi_0085_0121,D7G7W8,CBJ27849.1
Ec-06_000010,Esi_0085_0124,D7G7W9,CBJ27850.1
Ec-06_000820,Esi_0085_0133,,
Ec-06_000680,Esi_0085_0134,,
Ec-06_000560,Esi_0085_0136,,
Ec-06_000500,Esi_0085_0137,,
Ec-06_000400,Esi_0085_0138,,
Ec-06_000740,Esi_0085_0139,,
Ec-06_000590,Esi_0085_0140,,
Ec-06_000540,Esi_0085_0141,,
Ec-06_000530,Esi_0085_0142,,
Ec-06_000520,Esi_0085_0143,,
Ec-06_000510,Esi_0085_0144,,
Ec-06_000050,Esi_0085_0145,,
Ec-06_000040,Esi_0085_0146,,
Ec-06_009390,Esi_0086_0005,D7G7X6,CBJ27851.1
Ec-06_009400,Esi_0086_0013,D7G7X7,CBJ27852.1
Ec-06_009410,Esi_0086_0016,D7G7X8,CBJ27853.1
,Esi_0086_0018,D7G7Y0,CBJ27855.1
Ec-06_009420,Esi_0086_0022,D7G7X9,CBJ27854.1
,Esi_0086_0024,D7G7Y1,CBJ27856.1
Ec-06_009430,Esi_0086_0027,D7G7Y2,CBJ27857.1
Ec-06_009440,Esi_0086_0029,D7G7Y3,CBJ27858.1
Ec-06_009450,Esi_0086_0031,D7G7Y4,CBJ27859.1
Ec-06_009460,Esi_0086_0034,D7G7Y5,CBJ27860.1
Ec-06_009470,Esi_0086_0035,D7G7Y6,CBJ27861.1
Ec-06_009480,Esi_0086_0038,D7G7Y7,CBJ27862.1
Ec-06_009490,Esi_0086_0039,D7G7Y8,CBJ27863.1
Ec-06_009500,Esi_0086_0040,D7G7Y9,CBJ27864.1
Ec-06_009510,Esi_0086_0041,D7G7Z0,CBJ27865.1
Ec-06_009520,Esi_0086_0042,D7G7Z1,CBJ27866.1
Ec-06_009530,Esi_0086_0043,D7G7Z2,CBJ27867.1
Ec-06_009540,Esi_0086_0045,D7G7Z3,CBJ27868.1
Ec-06_009550,Esi_0086_0046,D7G7Z4,CBJ27869.1
Ec-06_009560,Esi_0086_0047,D7G7Z5,CBJ27870.1
Ec-06_009570,Esi_0086_0049,D7G7Z6,CBJ27871.1
Ec-06_009580,Esi_0086_0051,D7G7Z7,CBJ27872.1
Ec-06_009590,Esi_0086_0053,D7G7Z8,CBJ27873.1
Ec-06_009600,Esi_0086_0057,D7G7Z9,CBJ27874.1
Ec-06_009610,Esi_0086_0060,D7G800,CBJ27875.1
Ec-06_009620,Esi_0086_0061,D7G801,CBJ27876.1
Ec-06_009630,Esi_0086_0062,D7G802,CBJ27877.1
Ec-06_009650,Esi_0086_0065,D7G803,CBJ27878.1
Ec-06_009670,Esi_0086_0068,D7G804,CBJ27879.1
Ec-06_009680,Esi_0086_0072,D7G805,CBJ27880.1
Ec-06_009690,Esi_0086_0073,D7G806,CBJ27881.1
Ec-06_009700,Esi_0086_0074,D7G807,CBJ27882.1
Ec-06_009720,Esi_0086_0075,D7G808,CBJ27883.1
Ec-06_009730,Esi_0086_0077,D7G809,CBJ27884.1
Ec-06_009740,Esi_0086_0078,D7G810,CBJ27885.1
Ec-06_009750,Esi_0086_0080,D7G811,CBJ27886.1
Ec-06_009760,Esi_0086_0082,D7G812,CBJ27887.1
Ec-06_009770,Esi_0086_0084,D7G813,CBJ27888.1
Ec-06_009780,Esi_0086_0085,D7G814,CBJ27889.1
Ec-06_009790,Esi_0086_0087,D7G815,CBJ27890.1
Ec-06_009800,Esi_0086_0090,D7G816,CBJ27891.1
Ec-06_009820,Esi_0086_0093,D7G817,CBJ27892.1
Ec-06_009830,Esi_0086_0094,D7G818,CBJ27893.1
Ec-06_009840,Esi_0086_0096,D7G819,CBJ27894.1
Ec-06_009850,Esi_0086_0097,D7G820,CBJ27895.1
